# rhh_counterfactual.tsv — ac-04 output
# Source: target/release/finetype profile over eval/datasets/manifest.csv
# Model dir: /Users/hugh/github/meridian-online/finetype/models/sherlock-v16
# Model weights sha256: 58dcba8ea723f4f4d4091d1ef348ad3b19f7700396bd47ecee759409a28f9ecc
# Families: 22
# Baseline datasets profiled: 36
# Scoring: schema_mapping.csv-backed label equivalence (mirrors eval/eval_profile.sql interchangeability classes).
# Schema: family_id\tdataset\tcolumn_name\tgt_label\tbaseline_label\tdisabled_label\tbaseline_confidence\tdisabled_confidence\tbaseline_rule\tdisabled_rule\tbaseline_correct\tdisabled_correct\tbaseline_domain_correct\tdisabled_domain_correct\tlabel_changed
family_id	dataset	column_name	gt_label	baseline_label	disabled_label	baseline_confidence	disabled_confidence	baseline_rule	disabled_rule	baseline_correct	disabled_correct	baseline_domain_correct	disabled_domain_correct	label_changed
header_hint_table	scientific_measurements	latitude	latitude	geography.coordinate.latitude	geography.coordinate.latitude	1.0000	0.9999	coordinate_disambiguation	coordinate_disambiguation	1	1	1	1	0
header_hint_table	scientific_measurements	longitude	longitude	geography.coordinate.longitude	geography.coordinate.longitude	1.0000	0.9840	coordinate_disambiguation	coordinate_disambiguation	1	1	1	1	0
header_hint_table	multilingual	name	name	identity.person.full_name	identity.person.full_name	0.9922	0.9922			1	1	1	1	0
header_hint_table	multilingual	address	address	geography.address.full_address	geography.address.full_address	0.6177	0.6177	header_hint_cross_domain:address	header_hint_cross_domain:address	1	1	1	1	0
header_hint_table	multilingual	postal_code	postal code	geography.address.postal_code	geography.address.postal_code	0.8720	0.8720	header_hint_cross_domain:postal_code	header_hint_cross_domain:postal_code	1	1	1	1	0
header_hint_table	multilingual	phone	telephone	identity.person.phone_number	identity.person.phone_number	1.0000	1.0000			1	1	1	1	0
header_hint_table	multilingual	date	date	datetime.date.ymd_slash	datetime.date.ymd_slash	0.7340	0.7340			0	0	1	1	0
header_hint_table	multilingual	price	price	finance.currency.amount	finance.currency.amount	0.5000	0.5000	header_hint_hardcoded:price	header_hint_hardcoded:price	1	1	1	1	0
header_hint_table	multilingual	locale	language code	representation.text.word	representation.text.word	0.2573	0.2573			0	0	0	0	0
header_hint_table	multilingual	country	country	geography.location.country	geography.location.country	1.0000	0.9995			1	1	1	1	0
header_hint_table	sports_events	event_id	code	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.9895	0.9895			1	1	1	1	0
header_hint_table	sports_events	sport	category	representation.discrete.categorical	representation.text.entity_name	0.5000	0.8595	header_hint_generic:sport		1	0	1	1	1
header_hint_table	sports_events	venue	entity name	representation.text.entity_name	representation.text.entity_name	0.9778	0.8778			1	1	1	1	0
header_hint_table	sports_events	country	country	geography.location.country	geography.location.country	1.0000	1.0000			1	1	1	1	0
header_hint_table	sports_events	event_date	iso date	datetime.date.iso	datetime.date.iso	1.0000	1.0000			1	1	1	1	0
header_hint_table	sports_events	start_time	time 24h	datetime.time.hm_24h	datetime.time.hm_24h	1.0000	1.0000			1	1	1	1	0
header_hint_table	sports_events	duration_minutes	number	representation.numeric.integer_number	representation.numeric.integer_number	0.8011	0.8011	header_hint:duration_minutes	header_hint:duration_minutes	1	1	1	1	0
header_hint_table	sports_events	attendance	number	representation.numeric.integer_number	representation.identifier.increment	0.5000	1.0000	header_hint_generic:attendance		1	1	1	1	1
header_hint_table	sports_events	ticket_price	price	finance.currency.amount	finance.currency.amount	0.9956	0.9956	header_hint_cross_domain:ticket_price	header_hint_cross_domain:ticket_price	1	1	1	1	0
header_hint_table	sports_events	status	status	representation.discrete.categorical	representation.discrete.categorical	0.9616	0.9616	categorical_low_cardinality	categorical_low_cardinality	1	1	1	1	0
header_hint_table	sports_events	is_broadcast	boolean	representation.boolean.terms	representation.boolean.terms	0.9998	0.9998	boolean_subtype_terms	boolean_subtype_terms	1	1	1	1	0
header_hint_table	sports_events	viewer_rating	percentage	representation.numeric.percentage	representation.numeric.percentage	1.0000	1.0000			1	1	1	1	0
header_hint_table	datetime_formats_extended	eu_dot_date	eu dot date	datetime.date.dmy_dot	datetime.date.dmy_dot	1.0000	1.0000			1	1	1	1	0
header_hint_table	datetime_formats_extended	abbreviated_month_date	abbreviated month date	datetime.date.abbreviated_month	datetime.date.abbreviated_month	0.6408	0.6408			1	1	1	1	0
header_hint_table	datetime_formats_extended	long_full_month_date	long full month date	datetime.date.long_full_month	datetime.date.long_full_month	0.9174	0.9174			1	1	1	1	0
header_hint_table	datetime_formats_extended	time_12h	time 12h	datetime.time.hm_12h	datetime.time.hm_12h	1.0000	1.0000			1	1	1	1	0
header_hint_table	datetime_formats_extended	time_12h_seconds	time 12h seconds	datetime.time.hms_12h	datetime.time.hms_12h	1.0000	1.0000			1	1	1	1	0
header_hint_table	datetime_formats_extended	rfc_2822_timestamp	rfc 2822 timestamp	datetime.timestamp.rfc_2822	datetime.timestamp.rfc_2822	1.0000	1.0000			1	1	1	1	0
header_hint_table	datetime_formats_extended	american_timestamp	american timestamp	datetime.timestamp.mdy_12h	datetime.timestamp.mdy_12h	1.0000	1.0000			1	1	1	1	0
header_hint_table	datetime_formats_extended	european_timestamp	european timestamp	datetime.timestamp.dmy_hm	datetime.timestamp.dmy_hm	1.0000	1.0000			1	1	1	1	0
header_hint_table	api_users_json	address.city	city	geography.location.city	geography.location.city	1.0000	0.9972			1	1	1	1	0
header_hint_table	api_users_json	address.country	country code	geography.location.country_code	geography.location.country_code	1.0000	1.0000	country_code_post_hint_guard:alpha2_rate=1.00		1	1	1	1	0
header_hint_table	api_users_json	address.postal_code	postal code	geography.address.postal_code	geography.address.postal_code	0.8251	0.8251	header_hint_cross_domain:postal_code	header_hint_cross_domain:postal_code	1	1	1	1	0
header_hint_table	api_users_json	email	email	identity.person.email	identity.person.email	1.0000	1.0000			1	1	1	1	0
header_hint_table	api_users_json	name	name	identity.person.full_name	identity.person.full_name	0.9968	0.9968			1	1	1	1	0
header_hint_table	api_users_json	phone	telephone	identity.person.phone_number	identity.person.phone_number	1.0000	1.0000			1	1	1	1	0
header_hint_table	api_users_json	profile_url	url	technology.internet.url	technology.internet.url	0.9255	0.9255			1	1	1	1	0
header_hint_table	ecommerce_orders_json	currency	currency code	finance.currency.currency_code	finance.currency.currency_code	1.0000	1.0000			1	1	1	1	0
header_hint_table	ecommerce_orders_json	customer_email	email	identity.person.email	identity.person.email	0.8185	0.8185			1	1	1	1	0
header_hint_table	ecommerce_orders_json	is_express	boolean	representation.boolean.terms	representation.boolean.terms	0.9998	0.9998	boolean_subtype_terms	boolean_subtype_terms	1	1	1	1	0
header_hint_table	ecommerce_orders_json	order_date	iso timestamp	datetime.timestamp.iso_8601	datetime.timestamp.iso_8601	1.0000	1.0000			1	1	1	1	0
header_hint_table	ecommerce_orders_json	order_id	alphanumeric id	representation.identifier.alphanumeric_id	representation.identifier.alphanumeric_id	0.9779	0.9779			1	1	1	1	0
header_hint_table	ecommerce_orders_json	product	category	representation.text.entity_name	representation.text.entity_name	0.9302	0.9302			0	0	1	1	0
header_hint_table	ecommerce_orders_json	quantity	number	representation.discrete.ordinal	representation.discrete.ordinal	0.9936	0.9936	small_integer_ordinal	small_integer_ordinal	0	0	1	1	0
header_hint_table	ecommerce_orders_json	status	status	representation.text.word	representation.text.word	0.9795	0.9795			0	0	1	1	0
header_hint_table	ecommerce_orders_json	total	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9992	0.9992			1	1	1	1	0
header_hint_table	ecommerce_orders_json	unit_price	price	finance.currency.amount	finance.currency.amount	0.9997	0.9997	header_hint_cross_domain:unit_price	header_hint_cross_domain:unit_price	1	1	1	1	0
header_hint_table	server_logs_json	bytes_sent	number	representation.numeric.integer_number	representation.numeric.integer_number	1.0000	1.0000			1	1	1	1	0
header_hint_table	server_logs_json	client_ip	ip_v4	technology.internet.ip_v4	technology.internet.ip_v4	1.0000	1.0000	ipv4_detection	ipv4_detection	1	1	1	1	0
header_hint_table	server_logs_json	method	http method	technology.internet.http_method	technology.internet.http_method	0.3742	0.3742			1	1	1	1	0
header_hint_table	server_logs_json	path	route	representation.text.plain_text	representation.text.plain_text	0.4891	0.4891			0	0	0	0	0
header_hint_table	server_logs_json	request_url	url	technology.internet.url	technology.internet.url	1.0000	1.0000			1	1	1	1	0
header_hint_table	server_logs_json	response_time_ms	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9988	0.9988			1	1	1	1	0
header_hint_table	server_logs_json	status_code	http status code	representation.numeric.integer_number	representation.numeric.integer_number	0.7200	0.7200			1	1	1	1	0
header_hint_table	server_logs_json	timestamp	iso timestamp milliseconds	datetime.timestamp.iso_8601_milliseconds	datetime.timestamp.iso_8601_milliseconds	1.0000	1.0000			1	1	1	1	0
header_hint_table	server_logs_json	user_agent	user agent	technology.internet.user_agent	technology.internet.user_agent	1.0000	1.0000			1	1	1	1	0
header_hint_table	weather_stations_json	humidity_pct	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9925	0.9925			1	1	1	1	0
header_hint_table	weather_stations_json	location.city	city	geography.location.city	geography.location.city	1.0000	0.9962			1	1	1	1	0
header_hint_table	weather_stations_json	location.country	country code	geography.location.country_code	geography.location.country_code	1.0000	1.0000	country_code_post_hint_guard:alpha2_rate=1.00		1	1	1	1	0
header_hint_table	weather_stations_json	location.latitude	latitude	geography.coordinate.latitude	geography.coordinate.latitude	1.0000	1.0000	coordinate_disambiguation	coordinate_disambiguation	1	1	1	1	0
header_hint_table	weather_stations_json	location.longitude	longitude	geography.coordinate.longitude	geography.coordinate.longitude	1.0000	0.9844	coordinate_disambiguation	coordinate_disambiguation	1	1	1	1	0
header_hint_table	weather_stations_json	observation_date	iso date	datetime.date.iso	datetime.date.iso	1.0000	1.0000			1	1	1	1	0
header_hint_table	weather_stations_json	precipitation_mm	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9990	0.9990			1	1	1	1	0
header_hint_table	weather_stations_json	station_name	entity name	representation.text.entity_name	identity.person.full_name	0.7858	0.6858		header_hint_cross_domain:station_name	1	1	1	0	1
header_hint_table	weather_stations_json	temperature_c	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	1.0000	1.0000			1	1	1	1	0
header_hint_table	weather_stations_json	wind_speed_kmh	decimal number	representation.numeric.decimal_number	representation.numeric.decimal_number	0.9998	0.9998			1	1	1	1	0
header_hint_table	new_geography	wkt	wkt	geography.format.wkt	geography.format.wkt	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_geography	geojson	geojson	representation.text.plain_text	representation.text.plain_text	0.9930	0.9930			0	0	0	0	0
header_hint_table	new_geography	h3	h3	geography.index.h3	geography.index.h3	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_geography	geohash	geohash	geography.coordinate.geohash	geography.coordinate.geohash	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_geography	plus_code	plus code	geography.coordinate.plus_code	geography.coordinate.plus_code	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_geography	dms	dms	geography.coordinate.dms	geography.coordinate.dms	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_geography	mgrs	mgrs	geography.coordinate.mgrs	geography.coordinate.mgrs	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_geography	iso6346	iso6346	geography.transportation.iso6346	geography.transportation.iso6346	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_geography	hs_code	hs code	geography.transportation.hs_code	geography.transportation.hs_code	0.7679	0.7679			1	1	1	1	0
header_hint_table	new_geography	unlocode	unlocode	geography.transportation.unlocode	geography.transportation.unlocode	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_technology	ulid	ulid	technology.identifier.ulid	technology.identifier.ulid	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_technology	tsid	tsid	technology.identifier.tsid	technology.identifier.tsid	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_technology	snowflake_id	snowflake id	technology.identifier.snowflake_id	technology.identifier.snowflake_id	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_technology	aws_arn	aws arn	technology.cloud.aws_arn	technology.cloud.aws_arn	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_technology	s3_uri	s3 uri	technology.cloud.s3_uri	technology.cloud.s3_uri	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_technology	jwt	jwt	technology.cryptographic.jwt	technology.cryptographic.jwt	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_technology	docker_ref	docker ref	technology.development.docker_ref	technology.development.docker_ref	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_technology	git_sha	git sha	technology.cryptographic.hash	technology.cryptographic.hash	0.7725	0.7725			1	1	1	1	0
header_hint_table	new_technology	cidr	cidr	technology.internet.cidr	technology.internet.cidr	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_technology	urn	urn	technology.internet.urn	technology.internet.urn	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_technology	data_uri	data uri	technology.internet.data_uri	technology.internet.data_uri	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_identity	icd10	icd10	identity.medical.icd10	identity.medical.icd10	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_identity	loinc	loinc	identity.medical.loinc	identity.medical.loinc	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_identity	cpt	cpt	identity.medical.cpt	identity.medical.cpt	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_identity	hcpcs	hcpcs	identity.medical.hcpcs	identity.medical.hcpcs	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_identity	vin	vin	identity.government.vin	identity.government.vin	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_identity	eu_vat	eu vat	identity.government.eu_vat	identity.government.eu_vat	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_identity	ssn	ssn	identity.government.ssn	identity.government.ssn	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_identity	ein	ein	identity.government.ein	identity.government.ein	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_identity	pan_india	pan india	identity.government.pan_india	identity.government.pan_india	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_identity	abn	abn	identity.government.abn	identity.government.abn	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_identity	orcid	orcid	identity.academic.orcid	identity.academic.orcid	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_identity	email_display	email display	identity.person.email_display	identity.person.email_display	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_identity	phone_e164	phone e164	identity.person.phone_e164	identity.person.phone_e164	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_identity	upc	upc	identity.commerce.upc	identity.commerce.upc	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_identity	isrc	isrc	identity.commerce.isrc	identity.commerce.isrc	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_finance	figi	figi	finance.securities.figi	finance.securities.figi	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_finance	aba_routing	aba routing	finance.banking.aba_routing	finance.banking.aba_routing	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_finance	bsb	bsb	finance.banking.bsb	finance.banking.bsb	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_representation	cas_number	cas number	representation.scientific.cas_number	representation.scientific.cas_number	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_representation	inchi	inchi	representation.scientific.inchi	representation.scientific.inchi	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_representation	smiles	smiles	representation.scientific.smiles	representation.scientific.smiles	1.0000	1.0000			1	1	1	1	0
header_hint_table	new_representation	color_hsl	color hsl	representation.format.color_hsl	representation.format.color_hsl	1.0000	1.0000			1	1	1	1	0
